year,MES,mes num,time_serie,          211 - Extracción de petróleo y gas,"          212 - Minería de minerales metálicos y no metálicos, excepto petróleo y gas",          213 - Servicios relacionados con la minería,"          221 - Generación, transmisión y distribución de energía eléctrica",          222 - Suministro de agua y suministro de gas por ductos al consumidor final,          236 - Edificación,          237 - Construcción de obras de ingeniería civil,          238 - Trabajos especializados para la construcción,          311 - Industria alimentaria,          312 - Industria de las bebidas y del tabaco,          313 - Fabricación de insumos textiles y acabado de textiles,"          314 - Fabricación de productos textiles, excepto prendas de vestir",          315 - Fabricación de prendas de vestir,"          316 - Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos",          321 - Industria de la madera,          322 - Industria del papel,          323 - Impresión e industrias conexas,          324 - Fabricación de productos derivados del petróleo y del carbón,          325 - Industria química,          326 - Industria del plástico y del hule,          327 - Fabricación de productos a base de minerales no metálicos,          331 - Industrias metálicas básicas,          332 - Fabricación de productos metálicos,          333 - Fabricación de maquinaria y equipo,"          334 - Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos","          335 - Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica",          336 - Fabricación de equipo de transporte,"          337 - Fabricación de muebles, colchones y persianas",          339 - Otras industrias manufactureras
2016,Junio,6,54,86.123005370213,109.076936129701,73.909997983697,118.010216410404,106.625329190392,110.738901784164,87.339156457124,114.852876745683,103.797427286310,119.583513625950,106.558073662792,119.391788487061,99.577675218609,101.199009013928,106.991839267828,115.669264773156,113.932249646917,82.031897298947,93.147547991168,118.509953604059,111.279442438880,107.131771791921,114.510186181383,108.479100157712,123.463601005984,123.712335758729,127.202606381465,102.048312158811,117.752586069888
2016,Julio,7,55,88.044471164202,112.598322060364,64.106871134048,121.526246081040,107.149456339497,112.393270118309,83.813217168720,128.085108277409,102.071556928438,116.615683245183,110.407787410623,112.782752845307,98.780206533184,97.436655907577,99.628993767968,114.884017534727,114.781925847141,74.830782916376,97.324451216071,113.348480351039,114.246243906818,105.168647470477,106.175695624583,88.093955581258,125.937919811840,112.144341293394,113.283464135343,97.371570005450,121.545100357385
2016,Agosto,8,56,87.333820853230,109.033282993863,76.832569542866,121.556237009092,107.918982332627,106.800929852330,86.849057426346,123.627185846331,104.395275880118,128.574404857266,115.403082187193,118.437939215353,105.233460569231,103.540390227005,99.834820591245,115.003718272980,104.084612955289,72.711718764523,95.735803975044,120.882788285568,114.351485644839,107.704730295128,104.461871114193,102.873839698884,130.085437847049,123.232461717255,132.575055044168,104.308723829029,124.755887106557
2016,Septiembre,9,57,83.154006551419,112.502183760830,67.489486353118,118.339482673095,107.241880008180,113.784227527038,86.532422892889,111.977419157470,100.897882437773,120.996578617872,110.291774522430,113.113487086411,108.775447836277,97.250266713539,95.132797376204,109.208119014928,107.145233210408,63.705562812805,90.943115922788,114.042624678291,110.095166536946,102.517021244708,110.143000589866,99.942566210185,133.848151372267,122.179591055802,122.626822522179,102.619219970110,123.273859433243
2016,Octubre,10,58,85.678986272027,114.560160350343,74.033099292471,117.223690452669,108.216619979416,110.372368828063,86.652149126936,137.553830127805,103.972701174063,123.456497619366,104.715094099982,113.953276826863,118.207783295357,98.311603142196,90.834468950974,116.020754000229,105.029410699867,67.089114358055,93.239762188299,118.769782537332,113.778413209517,106.249579336657,110.105470856854,102.740600328424,130.064294211681,120.204956368717,131.784681289658,107.959608875212,133.280302802145
2016,Noviembre,11,59,81.705254718682,107.858635463883,65.729429447415,108.365796268790,108.366688085932,120.796623406205,89.129821022710,137.607797986639,109.872605280071,118.978516766047,106.219535665543,125.027906506603,115.318097842103,106.091503786855,116.810905646283,114.007171136206,110.108916617701,63.896634622707,85.229195940430,119.338323401588,108.858953509164,108.505002982299,113.399522152502,100.648370846706,130.862319189828,117.530986077871,127.241869341800,107.878011768487,126.427445820661
2016,Diciembre,12,60,82.867395767660,109.941933452712,65.020743045939,102.048002475567,109.106680970608,111.156747085687,99.690164624430,124.192793101300,111.712692856196,118.074816147103,82.833636814881,99.896023337823,91.396117337715,84.588770408519,98.404902413655,111.632844334099,108.933632840514,63.400482971753,88.446949575315,98.701219430050,110.943069414101,102.463108070832,108.899409490780,90.492702001514,127.154402749646,112.209456835084,105.697101372129,112.478142913283,113.186845771160
2017,Enero,1,61,82.196171950835,108.634872813649,146.999522443537,101.894405442747,106.595670341947,104.849749335555,81.638875626861,125.251420799565,112.763667371265,101.424589668389,98.665115518298,108.945087811946,98.711840165885,92.443797551946,101.566917980794,116.953727173924,98.295877487021,72.239219846500,93.006627305203,118.635814429563,110.444319769006,112.102567787495,109.663129667527,99.895836116957,130.072839585508,113.688216203997,120.002984707630,95.669880325164,119.469887402770
2017,Febrero,2,62,74.141441410508,101.990543510977,92.824257450637,98.506169791522,106.066632527379,108.365884910451,78.446990614027,133.444706990127,107.161206151693,101.338435349441,98.902469723480,93.834161741097,99.556980334062,99.479208334261,99.852628461469,112.037449513912,109.024632648771,68.359676344082,91.195411113835,114.035227564960,108.633052889020,103.421047708512,106.369898528169,96.113704468630,128.299311573105,115.146395878017,125.217523746975,84.902738723125,119.610529013483
2017,Marzo,3,63,82.238000651298,113.145323938474,90.388368787959,106.309663802620,108.601511620136,109.182925096032,79.454101392514,143.118514615964,113.491381796239,114.701497782134,111.268801221955,107.313128003791,106.620587413651,103.044236454437,114.806852175337,121.799709643876,103.503366799835,80.519065182475,94.932425594654,118.336118701159,118.447958597656,104.681384265448,124.308244633156,116.911831828739,144.803987585890,122.263676159312,144.692724347549,89.120628967229,128.098883665238
